Film Name,Language ID,Language Name,Language BCP47,Version,Total Present,Total Missing,Missing Video IDs
Magdalena,184498,Tarifit yura s lḥuruf n latiniya,rif,31178,1,45,"1_wl60-0-0, 1_wl604401-0-0, 1_wl604402-0-0, 1_wl604403-0-0, 1_wl604404-0-0, 1_wl604405-0-0, 1_wl604406-0-0, 1_wl604407-0-0, 1_wl604408-0-0, 1_wl604409-0-0, 1_wl604410-0-0, 1_wl604411-0-0, 1_wl604412-0-0, 1_wl604413-0-0, 1_wl604414-0-0, 1_wl604415-0-0, 1_wl604416-0-0, 1_wl604417-0-0, 1_wl604418-0-0, 1_wl604419-0-0, 1_wl604420-0-0, 1_wl604421-0-0, 1_wl604422-0-0, 1_wl604423-0-0, 1_wl604424-0-0, 1_wl604425-0-0, 1_wl604426-0-0, 1_wl604427-0-0, 1_wl604428-0-0, 1_wl604429-0-0, 1_wl604430-0-0, 1_wl604431-0-0, 1_wl604432-0-0, 1_wl604433-0-0, 1_wl604434-0-0, 1_wl604435-0-0, 1_wl604436-0-0, 1_wl604437-0-0, 1_wl604438-0-0, 1_wl604439-0-0, 1_wl604440-0-0, 1_wl604441-0-0, 1_wl604442-0-0, 1_wl604443-0-0, 1_wl604444-0-0"
Magdalena,12640,"Manobo, Matigsalug",mbt,40110,48,5,"1_wl-0-0, 1_wl60-0-0, 1_wl604422-0-0, 1_wl604424-0-0, 1_wl604425-0-0"
Magdalena,13664,Lopit,lpx,35414,51,2,"1_wl-0-0, 1_wl60-0-0"
Magdalena,140060,Ashaninka,cni,40211,51,2,"1_wl-0-0, 1_wl60-0-0"
Magdalena,140297,Gichuka,cuh,35530,51,2,"1_wl-0-0, 1_wl60-0-0"
Magdalena,159000,Shawi (Chayahuita),cbt,40209,51,2,"1_wl-0-0, 1_wl60-0-0"
Magdalena,184547,Wanca,qvw,40210,51,2,"1_wl-0-0, 1_wl60-0-0"
Magdalena,12535,Tausug,tsg,30850,53,1,1_wl-0-0
Magdalena,12595,"Sama, Southern",ssb,32139,53,1,1_wl-0-0
Magdalena,1294,Bariba,bba,31160,53,1,1_wl60-0-0
Magdalena,184500,Ilchamus,saq,35525,53,1,1_wl60-0-0
Magdalena,407,اردو,ur,31401,53,1,1_wl604401-0-0
Magdalena,4791,ኣማርኛ,am,31207,53,1,1_wl604401-0-0
Magdalena,53438,ܠܫܵܢܵܐ ܣܘܪܝܝܐ,syc,31206,53,1,1_wl604401-0-0
Magdalena,8418,الدارجة,ar-ary,31010,53,1,1_wl604401-0-0
Magdalena,101621,Tarifit,rif,31178,54,0,
Magdalena,10519,"Pashto, Southern",pbt,32325,54,0,
Magdalena,10528,"Marwari, Southern",mve,34927,54,0,
Magdalena,10529,Dhatki,mki,35165,54,0,
Magdalena,10535,"Koli, Wadiyara",kxp,35408,54,0,
Magdalena,10536,"Kohli, Parkari",kvx,34192,54,0,
Magdalena,1106,Deutsche,de,30900,54,0,
Magdalena,1107,Magyar,hu,31258,54,0,
Magdalena,1109,Hrvatski,hr,31164,54,0,
Magdalena,111677,Kermanshahi,sdh,34770,54,0,
Magdalena,1124,Talysh,tly,31182,54,0,
Magdalena,114921,Jur Beli,blm,35413,54,0,
Magdalena,1171,অসমীয়া,as,31250,54,0,
Magdalena,12551,Wikang Tagalog,fil,30838,54,0,
Magdalena,12572,"Subanen, Northern",stb,33309,54,0,
Magdalena,12635,Magindanaon,mdh,30851,54,0,
Magdalena,1269,Nederlands,nl,31196,54,0,
Magdalena,1276,Kekchi,kek,31599,54,0,
Magdalena,1280,Aja-Gbe,ajg,34217,54,0,
Magdalena,12876,Українська,uk,31192,54,0,
Magdalena,1304,Fon gbè,fon,31159,54,0,
Magdalena,13169,ภาษาไทย,th,30836,54,0,
Magdalena,131700,Sidaama,sid,32354,54,0,
Magdalena,13172,සිංහල,si,32217,54,0,
Magdalena,13316,Pijin,pis,32327,54,0,
Magdalena,1335,Tem,kdh,32394,54,0,
Magdalena,1336,Kabiye,kbp,31686,54,0,
Magdalena,13376,Maay,ymm,31876,54,0,
Magdalena,13408,isiXhosa,xh,31852,54,0,
Magdalena,1341, حَوْسَ,ha,31351,54,0,
Magdalena,13562,"Arabic, Sudanese Spoken",ar-apd,30739,54,0,
Magdalena,1370,नेपाली,npi,31226,54,0,
Magdalena,13805,Toposa,toq,33608,54,0,
Magdalena,138284,Sambalpuri,spv,32935,54,0,
Magdalena,139081,বাংলা,bn,31223,54,0,
Magdalena,139082,বাংলা,bn-BD,31270,54,0,
Magdalena,139091,Tacawit,shy,31121,54,0,
Magdalena,139114,کوردی,ckb,30530,54,0,
Magdalena,139131,Chatgaya Chittagonian Hindu,ctg,34079,54,0,
Magdalena,139137,Tasahlit,kab,32707,54,0,
Magdalena,139181,Arabic Gulf,ar-afb,31418,54,0,
Magdalena,140033,Ede Cabe,cbj,35516,54,0,
Magdalena,140169,Bisu,bzi,34608,54,0,
Magdalena,141265,Xaasongaxango,kao,35472,54,0,
Magdalena,141334,Koalib,kib,34726,54,0,
Magdalena,14226,Sukuma,suk,33718,54,0,
Magdalena,14278,iciBemba,bem,32900,54,0,
Magdalena,143789,মৈইতৈইলোন,mni,32468,54,0,
Magdalena,1444,Afrikaans,af,31853,54,0,
Magdalena,153550,Eastern Poqomchi,poh,32816,54,0,
Magdalena,16064,Guro,goa,32729,54,0,
Magdalena,16107,Baule,bci,32379,54,0,
Magdalena,176089, Armâneaşti,rup,33567,54,0,
Magdalena,176243,Bangla,bn,1,54,0,
Magdalena,176838,Lokpa,dop,34643,54,0,
Magdalena,177210,Kachhi Gujerati,gjk,34143,54,0,
Magdalena,178043,"Khmer, Standard",km,30846,54,0,
Magdalena,18259,ᠮᠣᠨᠭᠭᠣᠯ ᠬᠡᠯᠡ,mn,30947,54,0,
Magdalena,18321,буряад хэлэн,bxr,33074,54,0,
Magdalena,184455,रोमानो,rmn,32737,54,0,
Magdalena,184479,Goan Konkani,gom,32467,54,0,
Magdalena,18450,башҡорт теле,ba,32152,54,0,
Magdalena,184515,臺灣話,nan,32315,54,0,
Magdalena,184528,ଓଡ଼ିଆ,ory,31255,54,0,
Magdalena,184566,Indonesian (Isa),id,30844,54,0,
Magdalena,184627,"Arabic, Ta'Izzi Yemeni",ar-acq,31689,54,0,
Magdalena,184662,"Tzeltal, Tenejapa",tzh,34107,54,0,
Magdalena,184701,Jamaican Patwa,jam,33053,54,0,
Magdalena,184810,Thradhri Kohli,kxp,34191,54,0,
Magdalena,184811,Oadki,odk,34193,54,0,
Magdalena,184820,"Pashto, Eastern Afghan",pbu,33697,54,0,
Magdalena,184854,"Burmese, Standard",mya,33613,54,0,
Magdalena,185199,Asante Twi,aka,34680,54,0,
Magdalena,18521,коми кыв,kpv,31951,54,0,
Magdalena,185210,"Gilaki, Rashti",glk,40133,54,0,
Magdalena,18606,удмурт кыл,udm,32752,54,0,
Magdalena,19191,Muong,mtq,34973,54,0,
Magdalena,19241,Koho,kpm,34972,54,0,
Magdalena,1942,Türk,tr,30480,54,0,
Magdalena,19594,बड़ो,brx,32466,54,0,
Magdalena,1964,български,bg,31163,54,0,
Magdalena,19985,മലയാളം,ml,31745,54,0,
Magdalena,2028,Moore,mos,32377,54,0,
Magdalena,2029,Moba,mfq,34687,54,0,
Magdalena,20525,Twi,tw,34680,54,0,
Magdalena,20526,Shqip,sq,31391,54,0,
Magdalena,20533,اللغة المصرية العامية,ar-arz,30695,54,0,
Magdalena,20547,"Arabic, Tunisian",ar-aeb,31209,54,0,
Magdalena,20550,արեւմտահայերէն,hy-arevmda,31204,54,0,
Magdalena,20551,ܐܵܬ݂ܘܼܪܵܝܲܐ ܠܸܫܵܢܵܐ,aii,30712,54,0,
Magdalena,20592,Chaldean,cld,31044,54,0,
Magdalena,20601,廣東話,yue,31812,54,0,
Magdalena,20615,普通話 ,zh,31457,54,0,
Magdalena,20675,LùGáànda,lg,32520,54,0,
Magdalena,2075,Bamanankan,bm,32380,54,0,
Magdalena,20754,Kikongo,kng,32387,54,0,
Magdalena,20770,Kurmanji Standard,ko-kmr,30481,54,0,
Magdalena,20790,Tshiluba,lua,32388,54,0,
Magdalena,20796,Mакедонски,mk,31168,54,0,
Magdalena,20851,"Ndebele, Northern",nd,32517,54,0,
Magdalena,20857,Chicheŵa,ny,31034,54,0,
Magdalena,20896,ikiRǔndi,rn,32570,54,0,
Magdalena,20899,Русский,ru-143,30529,54,0,
Magdalena,20900,Ikinyarwanda,rw,32504,54,0,
Magdalena,21012,Mayan,yua,31680,54,0,
Magdalena,21028,Español,es,31246,54,0,
Magdalena,2104,Jula,dyu,32376,54,0,
Magdalena,21046,Castellano,es-ES,30716,54,0,
Magdalena,21064,Português,pt-PT,31811,54,0,
Magdalena,21118,ภาษาไทย,th-nod,35197,54,0,
Magdalena,21231,Sranan-Tongo,srn,33965,54,0,
Magdalena,21578,Flemish,nld,35164,54,0,
Magdalena,21674,Chatgaya Chittagonian Muslim,ctg,34078,54,0,
Magdalena,22500,Tiếng Việt,vi-x-Northern,32308,54,0,
Magdalena,22658, اللغة العربية,ar,30471,54,0,
Magdalena,22812,A-Hmao,hmd,31690,54,0,
Magdalena,22847,"Nasu, Eastern",ywq,31681,54,0,
Magdalena,23178,Kiswahili,sw,31661,54,0,
Magdalena,23221,國語,zh-Hant-TW,30946,54,0,
Magdalena,23388,Kiswahili,sw-swc,32384,54,0,
Magdalena,24014,Fulfulde,fub,32177,54,0,
Magdalena,24038,Fulfulde,fuv,34869,54,0,
Magdalena,24156,Samarkand-Tajik,tg-x-Samarkand,31381,54,0,
Magdalena,24309,تاجيكي,tg,30696,54,0,
Magdalena,24343,Dhundari,dhd,34054,54,0,
Magdalena,24410,Marakwet,enb,35524,54,0,
Magdalena,24416,Shekhawati,swv,32469,54,0,
Magdalena,25919,"Bareli, Rathwi",bgd,33552,54,0,
Magdalena,26419,Māsēwallahtōlli,nch,34844,54,0,
Magdalena,27145,"Dogon, Toro So",dts,35107,54,0,
Magdalena,371,قازاق ٴتىلى,kk,30697,54,0,
Magdalena,374,پښتو,pbu,30740,54,0,
Magdalena,3804,한국어,ko,30944,54,0,
Magdalena,3887,Tiếng Việt,vi,30842,54,0,
Magdalena,3888,اوزبیک,uzn,30709,54,0,
Magdalena,389,سنڌي,sd,31228,54,0,
Magdalena,3892,Тыва дыл,tyv,33020,54,0,
Magdalena,3934,русский,ru,31202,54,0,
Magdalena,411,تاتارچا,tt,31925,54,0,
Magdalena,420,түркmенче,tk,31015,54,0,
Magdalena,42106,Manga,kby,31777,54,0,
Magdalena,4344,Lingála,ln,32386,54,0,
Magdalena,4415,Italiano,it,30901,54,0,
Magdalena,4432,Český Jazyk,cs,31166,54,0,
Magdalena,4451,polski,pl,31162,54,0,
Magdalena,4466,اللغة الصومالية,so,31835,54,0,
Magdalena,4468,ʿAfár af,aa,31667,54,0,
Magdalena,4473,Kreyòl Ayisyen,ht,31860,54,0,
Magdalena,448,Қарақалпақ тили,kaa,30711,54,0,
Magdalena,4532,"Arabic, Saidi Spoken",ar-aec,35199,54,0,
Magdalena,4547,Krio,kri,31767,54,0,
Magdalena,4576,ትግርኛ,ti-ER,31208,54,0,
Magdalena,4601,Eesti Keel,et,32309,54,0,
Magdalena,4635,Gamo,gmv,32353,54,0,
Magdalena,4676,"Gurage, West",sgw,31421,54,0,
Magdalena,46771,पंजाबी,pa,31256,54,0,
Magdalena,4695,"Oromo, West-Central",gaz,31419,54,0,
Magdalena,4734,Wolaytta,wal,32355,54,0,
Magdalena,4823,Svenska,sv,30898,54,0,
Magdalena,483,Ελληνικά,el,30899,54,0,
Magdalena,494,شئعم,kab,30706,54,0,
Magdalena,496,Français,fr,30477,54,0,
Magdalena,5019,Tsogo,tsv,33384,54,0,
Magdalena,5048,"Fulfulde, Pulaar",fuc-x-Fulfulde,31007,54,0,
Magdalena,507,Tachelhit,shi,31179,54,0,
Magdalena,5112,ქართული,ka,31167,54,0,
Magdalena,512,ⵜⴰⵎⴰⵣⵉⵖⵜ,tzm,31180,54,0,
Magdalena,5171,Ntcham,bud,34688,54,0,
Magdalena,525,دزيري,ar-arq,30825,54,0,
Magdalena,529,English,en,32151,54,0,
Magdalena,531,Català,ca,31088,54,0,
Magdalena,53299,قىرعىز,ky,30698,54,0,
Magdalena,5331,Èʋegbe,ee,31685,54,0,
Magdalena,53333,کوردی,kmr,30531,54,0,
Magdalena,53347,اللهجة العربيّة السورىّة,ar-ajp,31173,54,0,
Magdalena,53400,فارسی,prs,30708,54,0,
Magdalena,53418,For,fvr,32905,54,0,
Magdalena,53430,Kuna,cuk,34335,54,0,
Magdalena,53441,اللغة المصرية الحديثة,ar-arb-EG,30473,54,0,
Magdalena,5392,"Cakchiquel, Western",cak,34693,54,0,
Magdalena,5398,"Quiche, Joyabaj",quc,34591,54,0,
Magdalena,5541,Српски,sr,32151,54,0,
Magdalena,5545,Slovenčina,sk,31734,54,0,
Magdalena,5546,Română,ro,31092,54,0,
Magdalena,5563,Íslenska,is,31489,54,0,
Magdalena,5603,Awadhi,awa,32892,54,0,
Magdalena,5667,भोजपुरी,bho,32465,54,0,
Magdalena,5699,Bagri,bgq,32894,54,0,
Magdalena,584,Português,pt,30941,54,0,
Magdalena,5848,తెలుగు,te,31254,54,0,
Magdalena,5871,தமிழ்,ta,31253,54,0,
Magdalena,5920,Saurashtra,saz,33553,54,0,
Magdalena,616,Aymar Aru,ayr,31753,54,0,
Magdalena,6174,मराठी,mr,31244,54,0,
Magdalena,6298,كٲشُر,ks,31257,54,0,
Magdalena,6318,ಕನ್ನಡ,kn,31252,54,0,
Magdalena,633,Qhichwa,quh,31754,54,0,
Magdalena,646,Հայերեն,hy,30672,54,0,
Magdalena,6463,छत्तीसगढ़ी,hne,32893,54,0,
Magdalena,6464,हिंदी,hi,31451,54,0,
Magdalena,6600,ગુજરાતી,gu,31251,54,0,
Magdalena,6788,فارسي (فارسي فارسي),fa,30479,54,0,
Magdalena,6793,Mazanderani,mzn,32554,54,0,
Magdalena,689,آذربایجان دیلی,azj,31371,54,0,
Magdalena,6975,"Sardinian, Logudorese",src,32412,54,0,
Magdalena,7083,日本語,ja,31921,54,0,
Magdalena,7222,Suba,sxb,33486,54,0,
Magdalena,7238,Rendille,rel,33487,54,0,
Magdalena,7309,ɔl Maa,mas,32432,54,0,
Magdalena,7411,ພາສາລາວ,lo,30843,54,0,
Magdalena,7547,isiZulu,zu,33364,54,0,
Magdalena,7586,"Pidgin, Liberian",lir,35100,54,0,
Magdalena,7698,Lietuvių,lt,33450,54,0,
Magdalena,7761,Fiteny Malagasy,mg,31056,54,0,
Magdalena,7773,Yao,yao,32819,54,0,
Magdalena,7885,Malti,mt,32195,54,0,
Magdalena,7897,Wollof,wo,31341,54,0,
Magdalena,8164,Māsēwallahtōlli,nlv,34684,54,0,
Magdalena,8170,Māsēwallahtōlli,nhw,34843,54,0,
Magdalena,8188,Māsēwallahtōlli,nhe,34842,54,0,
Magdalena,8506,chiShona,sn,31676,54,0,
Magdalena,98137,"Embera, Northern",emp,34287,54,0,
Magdalena,98730,Kurumba Kannada,kfi,33674,54,0,
Magdalena,99152,"Gbaya-Kresh, South Sudan",krs,35412,54,0,
Magdalena,99460,Laarim,loh,34450,54,0,
Reflections of Hope,12640,"Manobo, Matigsalug",mbt,40110,7,1,1_wl7-0-0
Reflections of Hope,13664,Lopit,lpx,35414,7,1,1_wl7-0-0
Reflections of Hope,140060,Ashaninka,cni,40211,7,1,1_wl7-0-0
Reflections of Hope,140297,Gichuka,cuh,35530,7,1,1_wl7-0-0
Reflections of Hope,159000,Shawi (Chayahuita),cbt,40209,7,1,1_wl7-0-0
Reflections of Hope,184547,Wanca,qvw,40210,7,1,1_wl7-0-0
Reflections of Hope,101621,Tarifit,rif,31178,8,0,
Reflections of Hope,10519,"Pashto, Southern",pbt,32325,8,0,
Reflections of Hope,10528,"Marwari, Southern",mve,34927,8,0,
Reflections of Hope,10529,Dhatki,mki,35165,8,0,
Reflections of Hope,10535,"Koli, Wadiyara",kxp,35408,8,0,
Reflections of Hope,10536,"Kohli, Parkari",kvx,34192,8,0,
Reflections of Hope,1106,Deutsche,de,30900,8,0,
Reflections of Hope,1107,Magyar,hu,31258,8,0,
Reflections of Hope,1109,Hrvatski,hr,31164,8,0,
Reflections of Hope,111677,Kermanshahi,sdh,34770,8,0,
Reflections of Hope,1124,Talysh,tly,31182,8,0,
Reflections of Hope,114921,Jur Beli,blm,35413,8,0,
Reflections of Hope,1171,অসমীয়া,as,31250,8,0,
Reflections of Hope,12535,Tausug,tsg,30850,8,0,
Reflections of Hope,12551,Wikang Tagalog,fil,30838,8,0,
Reflections of Hope,12572,"Subanen, Northern",stb,33309,8,0,
Reflections of Hope,12595,"Sama, Southern",ssb,32139,8,0,
Reflections of Hope,12635,Magindanaon,mdh,30851,8,0,
Reflections of Hope,1269,Nederlands,nl,31196,8,0,
Reflections of Hope,1276,Kekchi,kek,31599,8,0,
Reflections of Hope,1280,Aja-Gbe,ajg,34217,8,0,
Reflections of Hope,12876,Українська,uk,31192,8,0,
Reflections of Hope,1294,Bariba,bba,31160,8,0,
Reflections of Hope,1304,Fon gbè,fon,31159,8,0,
Reflections of Hope,13169,ภาษาไทย,th,30836,8,0,
Reflections of Hope,131700,Sidaama,sid,32354,8,0,
Reflections of Hope,13172,සිංහල,si,32217,8,0,
Reflections of Hope,13316,Pijin,pis,32327,8,0,
Reflections of Hope,1335,Tem,kdh,32394,8,0,
Reflections of Hope,1336,Kabiye,kbp,31686,8,0,
Reflections of Hope,13376,Maay,ymm,31876,8,0,
Reflections of Hope,13408,isiXhosa,xh,31852,8,0,
Reflections of Hope,1341, حَوْسَ,ha,31351,8,0,
Reflections of Hope,13562,"Arabic, Sudanese Spoken",ar-apd,30739,8,0,
Reflections of Hope,1370,नेपाली,npi,31226,8,0,
Reflections of Hope,13805,Toposa,toq,33608,8,0,
Reflections of Hope,138284,Sambalpuri,spv,32935,8,0,
Reflections of Hope,139081,বাংলা,bn,31223,8,0,
Reflections of Hope,139082,বাংলা,bn-BD,31270,8,0,
Reflections of Hope,139091,Tacawit,shy,31121,8,0,
Reflections of Hope,139114,کوردی,ckb,30530,8,0,
Reflections of Hope,139131,Chatgaya Chittagonian Hindu,ctg,34079,8,0,
Reflections of Hope,139137,Tasahlit,kab,32707,8,0,
Reflections of Hope,139181,Arabic Gulf,ar-afb,31418,8,0,
Reflections of Hope,140033,Ede Cabe,cbj,35516,8,0,
Reflections of Hope,140169,Bisu,bzi,34608,8,0,
Reflections of Hope,141265,Xaasongaxango,kao,35472,8,0,
Reflections of Hope,141334,Koalib,kib,34726,8,0,
Reflections of Hope,14226,Sukuma,suk,33718,8,0,
Reflections of Hope,14278,iciBemba,bem,32900,8,0,
Reflections of Hope,143789,মৈইতৈইলোন,mni,32468,8,0,
Reflections of Hope,1444,Afrikaans,af,31853,8,0,
Reflections of Hope,153550,Eastern Poqomchi,poh,32816,8,0,
Reflections of Hope,16064,Guro,goa,32729,8,0,
Reflections of Hope,16107,Baule,bci,32379,8,0,
Reflections of Hope,176089, Armâneaşti,rup,33567,8,0,
Reflections of Hope,176243,Bangla,bn,1,8,0,
Reflections of Hope,176838,Lokpa,dop,34643,8,0,
Reflections of Hope,177210,Kachhi Gujerati,gjk,34143,8,0,
Reflections of Hope,178043,"Khmer, Standard",km,30846,8,0,
Reflections of Hope,18259,ᠮᠣᠨᠭᠭᠣᠯ ᠬᠡᠯᠡ,mn,30947,8,0,
Reflections of Hope,18321,буряад хэлэн,bxr,33074,8,0,
Reflections of Hope,184455,रोमानो,rmn,32737,8,0,
Reflections of Hope,184479,Goan Konkani,gom,32467,8,0,
Reflections of Hope,18450,башҡорт теле,ba,32152,8,0,
Reflections of Hope,184500,Ilchamus,saq,35525,8,0,
Reflections of Hope,184515,臺灣話,nan,32315,8,0,
Reflections of Hope,184528,ଓଡ଼ିଆ,ory,31255,8,0,
Reflections of Hope,184566,Indonesian (Isa),id,30844,8,0,
Reflections of Hope,184627,"Arabic, Ta'Izzi Yemeni",ar-acq,31689,8,0,
Reflections of Hope,184662,"Tzeltal, Tenejapa",tzh,34107,8,0,
Reflections of Hope,184701,Jamaican Patwa,jam,33053,8,0,
Reflections of Hope,184810,Thradhri Kohli,kxp,34191,8,0,
Reflections of Hope,184811,Oadki,odk,34193,8,0,
Reflections of Hope,184820,"Pashto, Eastern Afghan",pbu,33697,8,0,
Reflections of Hope,184854,"Burmese, Standard",mya,33613,8,0,
Reflections of Hope,185199,Asante Twi,aka,34680,8,0,
Reflections of Hope,18521,коми кыв,kpv,31951,8,0,
Reflections of Hope,185210,"Gilaki, Rashti",glk,40133,8,0,
Reflections of Hope,18606,удмурт кыл,udm,32752,8,0,
Reflections of Hope,19191,Muong,mtq,34973,8,0,
Reflections of Hope,19241,Koho,kpm,34972,8,0,
Reflections of Hope,1942,Türk,tr,30480,8,0,
Reflections of Hope,19594,बड़ो,brx,32466,8,0,
Reflections of Hope,1964,български,bg,31163,8,0,
Reflections of Hope,19985,മലയാളം,ml,31745,8,0,
Reflections of Hope,2028,Moore,mos,32377,8,0,
Reflections of Hope,2029,Moba,mfq,34687,8,0,
Reflections of Hope,20525,Twi,tw,34680,8,0,
Reflections of Hope,20526,Shqip,sq,31391,8,0,
Reflections of Hope,20533,اللغة المصرية العامية,ar-arz,30695,8,0,
Reflections of Hope,20547,"Arabic, Tunisian",ar-aeb,31209,8,0,
Reflections of Hope,20550,արեւմտահայերէն,hy-arevmda,31204,8,0,
Reflections of Hope,20551,ܐܵܬ݂ܘܼܪܵܝܲܐ ܠܸܫܵܢܵܐ,aii,30712,8,0,
Reflections of Hope,20592,Chaldean,cld,31044,8,0,
Reflections of Hope,20601,廣東話,yue,31812,8,0,
Reflections of Hope,20615,普通話 ,zh,31457,8,0,
Reflections of Hope,20675,LùGáànda,lg,32520,8,0,
Reflections of Hope,2075,Bamanankan,bm,32380,8,0,
Reflections of Hope,20754,Kikongo,kng,32387,8,0,
Reflections of Hope,20770,Kurmanji Standard,ko-kmr,30481,8,0,
Reflections of Hope,20790,Tshiluba,lua,32388,8,0,
Reflections of Hope,20796,Mакедонски,mk,31168,8,0,
Reflections of Hope,20851,"Ndebele, Northern",nd,32517,8,0,
Reflections of Hope,20857,Chicheŵa,ny,31034,8,0,
Reflections of Hope,20896,ikiRǔndi,rn,32570,8,0,
Reflections of Hope,20899,Русский,ru-143,30529,8,0,
Reflections of Hope,20900,Ikinyarwanda,rw,32504,8,0,
Reflections of Hope,21012,Mayan,yua,31680,8,0,
Reflections of Hope,21028,Español,es,31246,8,0,
Reflections of Hope,2104,Jula,dyu,32376,8,0,
Reflections of Hope,21046,Castellano,es-ES,30716,8,0,
Reflections of Hope,21064,Português,pt-PT,31811,8,0,
Reflections of Hope,21118,ภาษาไทย,th-nod,35197,8,0,
Reflections of Hope,21231,Sranan-Tongo,srn,33965,8,0,
Reflections of Hope,21578,Flemish,nld,35164,8,0,
Reflections of Hope,21674,Chatgaya Chittagonian Muslim,ctg,34078,8,0,
Reflections of Hope,22500,Tiếng Việt,vi-x-Northern,32308,8,0,
Reflections of Hope,22658, اللغة العربية,ar,30471,8,0,
Reflections of Hope,22812,A-Hmao,hmd,31690,8,0,
Reflections of Hope,22847,"Nasu, Eastern",ywq,31681,8,0,
Reflections of Hope,23178,Kiswahili,sw,31661,8,0,
Reflections of Hope,23221,國語,zh-Hant-TW,30946,8,0,
Reflections of Hope,23388,Kiswahili,sw-swc,32384,8,0,
Reflections of Hope,24014,Fulfulde,fub,32177,8,0,
Reflections of Hope,24038,Fulfulde,fuv,34869,8,0,
Reflections of Hope,24156,Samarkand-Tajik,tg-x-Samarkand,31381,8,0,
Reflections of Hope,24309,تاجيكي,tg,30696,8,0,
Reflections of Hope,24343,Dhundari,dhd,34054,8,0,
Reflections of Hope,24410,Marakwet,enb,35524,8,0,
Reflections of Hope,24416,Shekhawati,swv,32469,8,0,
Reflections of Hope,25919,"Bareli, Rathwi",bgd,33552,8,0,
Reflections of Hope,26419,Māsēwallahtōlli,nch,34844,8,0,
Reflections of Hope,27145,"Dogon, Toro So",dts,35107,8,0,
Reflections of Hope,371,قازاق ٴتىلى,kk,30697,8,0,
Reflections of Hope,374,پښتو,pbu,30740,8,0,
Reflections of Hope,3804,한국어,ko,30944,8,0,
Reflections of Hope,3887,Tiếng Việt,vi,30842,8,0,
Reflections of Hope,3888,اوزبیک,uzn,30709,8,0,
Reflections of Hope,389,سنڌي,sd,31228,8,0,
Reflections of Hope,3892,Тыва дыл,tyv,33020,8,0,
Reflections of Hope,3934,русский,ru,31202,8,0,
Reflections of Hope,407,اردو,ur,31401,8,0,
Reflections of Hope,411,تاتارچا,tt,31925,8,0,
Reflections of Hope,420,түркmенче,tk,31015,8,0,
Reflections of Hope,42106,Manga,kby,31777,8,0,
Reflections of Hope,4344,Lingála,ln,32386,8,0,
Reflections of Hope,4415,Italiano,it,30901,8,0,
Reflections of Hope,4432,Český Jazyk,cs,31166,8,0,
Reflections of Hope,4451,polski,pl,31162,8,0,
Reflections of Hope,4466,اللغة الصومالية,so,31835,8,0,
Reflections of Hope,4468,ʿAfár af,aa,31667,8,0,
Reflections of Hope,4473,Kreyòl Ayisyen,ht,31860,8,0,
Reflections of Hope,448,Қарақалпақ тили,kaa,30711,8,0,
Reflections of Hope,4532,"Arabic, Saidi Spoken",ar-aec,35199,8,0,
Reflections of Hope,4547,Krio,kri,31767,8,0,
Reflections of Hope,4576,ትግርኛ,ti-ER,31208,8,0,
Reflections of Hope,4601,Eesti Keel,et,32309,8,0,
Reflections of Hope,4635,Gamo,gmv,32353,8,0,
Reflections of Hope,4676,"Gurage, West",sgw,31421,8,0,
Reflections of Hope,46771,पंजाबी,pa,31256,8,0,
Reflections of Hope,4695,"Oromo, West-Central",gaz,31419,8,0,
Reflections of Hope,4734,Wolaytta,wal,32355,8,0,
Reflections of Hope,4791,ኣማርኛ,am,31207,8,0,
Reflections of Hope,4823,Svenska,sv,30898,8,0,
Reflections of Hope,483,Ελληνικά,el,30899,8,0,
Reflections of Hope,494,شئعم,kab,30706,8,0,
Reflections of Hope,496,Français,fr,30477,8,0,
Reflections of Hope,5019,Tsogo,tsv,33384,8,0,
Reflections of Hope,5048,"Fulfulde, Pulaar",fuc-x-Fulfulde,31007,8,0,
Reflections of Hope,507,Tachelhit,shi,31179,8,0,
Reflections of Hope,5112,ქართული,ka,31167,8,0,
Reflections of Hope,512,ⵜⴰⵎⴰⵣⵉⵖⵜ,tzm,31180,8,0,
Reflections of Hope,5171,Ntcham,bud,34688,8,0,
Reflections of Hope,525,دزيري,ar-arq,30825,8,0,
