Film Name,Language ID,Language BCP47,Version,ReEncodeStarted,Total Present,Total Missing,Missing Video IDs
JESUS Film,101630,rki,30396,Y,62,0,
JESUS Film,21773,pdu,30397,Y,62,0,
JESUS Film,23044,mhx,30398,Y,62,0,
JESUS Film,20899,ru-143,30400,Y,62,0,
Story Clubs,20896,rn,30407,,14,0,
Story of Jesus for Children,20896,rn,30407,Y,1,0,
JESUS Film,1720,xsu,30420,Y,62,0,
Story Clubs,53300,hif,30422,,14,0,
Story of Jesus for Children,53300,hif,30422,Y,1,0,
JESUS Film,20623,wuu,30432,Y,62,0,
JESUS Film,13316,pis,30469,Y,62,0,
Magdalena,22658,ar,30471,Y,54,0,
Reflections of Hope,22658,ar,30471,,8,0,
Magdalena,53441,ar-arb-EG,30473,Y,54,0,
Reflections of Hope,53441,ar-arb-EG,30473,,8,0,
JESUS Film,7176,dig,30476,Y,62,0,
Magdalena,496,fr,30477,Y,54,0,
Reflections of Hope,496,fr,30477,,8,0,
Magdalena,6788,fa,30479,Y,54,0,
Reflections of Hope,6788,fa,30479,,8,0,
Magdalena,1942,tr,30480,Y,54,0,
Reflections of Hope,1942,tr,30480,,8,0,
Magdalena,20770,ko-kmr,30481,Y,54,0,
Reflections of Hope,20770,ko-kmr,30481,,8,0,
JESUS Film,10601,sab,30486,Y,62,0,
JESUS Film,3936,rbb,30494,Y,62,0,
JESUS Film,4088,kac,30495,Y,62,0,
JESUS Film,5930,raw,30496,Y,62,0,
JESUS Film,3794,lhu,30497,Y,62,0,
JESUS Film,3710,atb,30498,Y,62,0,
JESUS Film,53346,cmr,30499,Y,62,0,
JESUS Film,14710,rub,30502,Y,62,0,
Story Clubs,3712,ahk,30508,,14,0,
Story of Jesus for Children,3712,ahk,30508,Y,1,0,
Story Clubs,1942,tr,30509,,14,0,
Story of Jesus for Children,1942,tr,30509,Y,1,0,
JESUS Film,53409,bda,30512,Y,62,0,
JESUS Film,53394,eja,30514,Y,62,0,
JESUS Film,5038,msw,30515,Y,62,0,
JESUS Film,9461,mkf,30516,Y,62,0,
JESUS Film,121129,kuh,30517,Y,62,0,
JESUS Film,139090,gji,30518,Y,62,0,
JESUS Film,7655,bza,30522,Y,62,0,
JESUS Film,20896,rn,30523,Y,62,0,
Magdalena,20899,ru-143,30529,Y,54,0,
Reflections of Hope,20899,ru-143,30529,,8,0,
Magdalena,139114,ckb,30530,Y,54,0,
Reflections of Hope,139114,ckb,30530,,8,0,
Magdalena,53333,kmr,30531,Y,54,0,
Reflections of Hope,53333,kmr,30531,,8,0,
JESUS Film,15383,log,30545,Y,62,0,
JESUS Film,7411,lo,30554,Y,62,0,
JESUS Film,1126,,30558,Y,62,0,
JESUS Film,144413,qxr,30565,Y,62,0,
JESUS Film,5625,xnr,30571,Y,62,0,
JESUS Film,26359,srx,30572,Y,62,0,
JESUS Film,101328,,30573,Y,62,0,
JESUS Film,5956,peg,30575,Y,62,0,
JESUS Film,5960,pcl,30576,Y,62,0,
JESUS Film,6425,juy,30577,Y,62,0,
JESUS Film,140535,djm,30581,Y,62,0,
JESUS Film,143610,,30587,Y,62,0,
JESUS Film,127670,,30589,Y,62,0,
JESUS Film,19560,,30599,Y,62,0,
JESUS Film,184486,bfb,30609,Y,62,0,
JESUS Film,25916,bfs,30610,Y,62,0,
JESUS Film,184513,lon,30614,Y,62,0,
JESUS Film,26184,,30615,Y,62,0,
JESUS Film,26248,,30617,Y,62,0,
JESUS Film,184529,qxq,30619,Y,62,0,
JESUS Film,26416,,30624,Y,62,0,
JESUS Film,26419,nch,30625,Y,62,0,
JESUS Film,26664,mg-bmm,30632,Y,59,3,"1_jf6105-0-0, 1_jf6129-0-0, 1_jf6135-0-0"
JESUS Film,26862,tke,30637,Y,62,0,
JESUS Film,184647,mwk,30639,Y,62,0,
JESUS Film,142610,,30642,Y,62,0,
JESUS Film,26972,mg-txy,30646,Y,62,0,
JESUS Film,153360,,30652,Y,62,0,
JESUS Film,27226,mg-bzc,30653,Y,62,0,
JESUS Film,27261,llb,30655,Y,62,0,
JESUS Film,53298,jml,30656,Y,62,0,
JESUS Film,111677,sdh,30657,Y,62,0,
JESUS Film,5112,ka,30661,Y,62,0,
Magdalena,646,hy,30672,Y,54,0,
Reflections of Hope,646,hy,30672,,8,0,
Magdalena,20533,ar-arz,30695,Y,54,0,
Reflections of Hope,20533,ar-arz,30695,,8,0,
Magdalena,24309,tg,30696,Y,54,0,
Reflections of Hope,24309,tg,30696,,8,0,
Magdalena,371,kk,30697,Y,54,0,
Reflections of Hope,371,kk,30697,,8,0,
Magdalena,53299,ky,30698,Y,54,0,
Reflections of Hope,53299,ky,30698,,8,0,
Magdalena,494,kab,30706,Y,54,0,
Reflections of Hope,494,kab,30706,,8,0,
Magdalena,53400,prs,30708,Y,54,0,
Reflections of Hope,53400,prs,30708,,8,0,
Magdalena,3888,uzn,30709,Y,54,0,
Reflections of Hope,3888,uzn,30709,,8,0,
Magdalena,448,kaa,30711,Y,54,0,
Reflections of Hope,448,kaa,30711,,8,0,
Magdalena,20551,aii,30712,Y,54,0,
Reflections of Hope,20551,aii,30712,,8,0,
Magdalena,21046,es-ES,30716,Y,54,0,
Reflections of Hope,21046,es-ES,30716,,8,0,
JESUS Film,4148,ycn,30718,Y,62,0,
JESUS Film,1699,tca,30720,Y,62,0,
JESUS Film,12296,aau,30721,Y,62,0,
JESUS Film,51689,pip,30722,Y,62,0,
JESUS Film,49141,bys,30723,Y,62,0,
JESUS Film,28054,bsj,30724,Y,62,0,
JESUS Film,10231,awo,30725,Y,62,0,
JESUS Film,9491,mbu,30726,Y,62,0,
JESUS Film,53395,cfa,30727,Y,62,0,
JESUS Film,11479,nop,30732,Y,62,0,
JESUS Film,26162,miy,30733,Y,62,0,
Magdalena,13562,ar-apd,30739,Y,54,0,
Reflections of Hope,13562,ar-apd,30739,,8,0,
Magdalena,374,pbu,30740,Y,54,0,
Reflections of Hope,374,pbu,30740,,8,0,
JESUS Film,18698,djk,30748,Y,62,0,
JESUS Film,53370,ses,30752,Y,62,0,
JESUS Film,21554,alt,30758,Y,62,0,
JESUS Film,53299,ky,30767,Y,62,0,
JESUS Film,178043,km,30775,Y,62,0,
Story of Jesus for Children,6884,ga,30800,Y,1,0,
Story Clubs,6884,ga,30801,,14,0,
JESUS Film,24068,suz,30812,Y,62,0,
JESUS Film,37552,nnc,30813,Y,62,0,
JESUS Film,2745,gya,30815,Y,62,0,
JESUS Film,21027,rmy-kal,30820,Y,62,0,
JESUS Film,11108,uri,30824,Y,62,0,
Magdalena,525,ar-arq,30825,Y,54,0,
Reflections of Hope,525,ar-arq,30825,,8,0,
Magdalena,13169,th,30836,Y,54,0,
Reflections of Hope,13169,th,30836,,8,0,
Magdalena,12551,tl,30838,Y,54,0,
Reflections of Hope,12551,tl,30838,,8,0,
Magdalena,3887,vi,30842,Y,54,0,
Reflections of Hope,3887,vi,30842,,8,0,
Magdalena,7411,lo,30843,Y,54,0,
Reflections of Hope,7411,lo,30843,,8,0,
Magdalena,184566,id,30844,Y,54,0,
Reflections of Hope,184566,id,30844,,8,0,
Magdalena,178043,km,30846,Y,54,0,
Reflections of Hope,178043,km,30846,,8,0,
Magdalena,12535,tsg,30850,Y,53,1,1_wl-0-0
Reflections of Hope,12535,tsg,30850,,8,0,
Magdalena,12635,mdh,30851,Y,54,0,
Reflections of Hope,12635,mdh,30851,,8,0,
Magdalena,4823,sv,30898,Y,54,0,
Reflections of Hope,4823,sv,30898,,8,0,
Magdalena,483,el,30899,Y,54,0,
Reflections of Hope,483,el,30899,,8,0,
Magdalena,1106,de,30900,Y,54,0,
Reflections of Hope,1106,de,30900,,8,0,
Magdalena,4415,it,30901,Y,54,0,
Reflections of Hope,4415,it,30901,,8,0,
JESUS Film,9728,ikk,30906,Y,62,0,
JESUS Film,181696,atg,30908,Y,62,0,
JESUS Film,28132,btt,30910,Y,62,0,
JESUS Film,10248,eka,30912,Y,62,0,
JESUS Film,184485,etx,30916,Y,62,0,
JESUS Film,44748,iri,30918,Y,62,0,
JESUS Film,10022,,30923,Y,62,0,
JESUS Film,10048,res,30927,Y,62,0,
JESUS Film,10157,gel,30929,Y,62,0,
JESUS Film,9637,,30931,Y,62,0,
JESUS Film,139169,hac,30935,Y,62,0,
Magdalena,584,pt,30941,Y,54,0,
Reflections of Hope,584,pt,30941,,8,0,
Magdalena,3804,ko,30944,Y,54,0,
Reflections of Hope,3804,ko,30944,,8,0,
Magdalena,23221,zh-Hant-TW,30946,Y,54,0,
Reflections of Hope,23221,zh-Hant-TW,30946,,8,0,
Magdalena,18259,mn,30947,Y,54,0,
Reflections of Hope,18259,mn,30947,,8,0,
JESUS Film,9691,iqw,30958,Y,62,0,
JESUS Film,9692,eza,30960,Y,62,0,
JESUS Film,53313,gmz,30962,Y,62,0,
JESUS Film,32807,jen,30965,Y,62,0,
JESUS Film,53312,,30973,Y,62,0,
JESUS Film,26497,pil,30980,Y,62,0,
JESUS Film,50087,flr,30981,Y,62,0,
JESUS Film,53326,ddn,30982,Y,62,0,
JESUS Film,139116,quc,30990,Y,62,0,
JESUS Film,23800,ar-ayp,30992,Y,62,0,
JESUS Film,53333,kmr,30993,Y,62,0,
JESUS Film,53300,hif,31000,Y,62,0,
Magdalena,5048,fuc-x-Fulfulde,31007,Y,54,0,
Reflections of Hope,5048,fuc-x-Fulfulde,31007,,8,0,
Magdalena,8418,ar-ary,31010,Y,53,1,1_wl604401-0-0
Reflections of Hope,8418,ar-ary,31010,,8,0,
JESUS Film,20857,ny,31012,Y,62,0,
Magdalena,420,tk,31015,Y,54,0,
Reflections of Hope,420,tk,31015,,8,0,
JESUS Film,53321,ble-x-Naga,31021,Y,62,0,
JESUS Film,1582,gub,31022,Y,62,0,
JESUS Film,2561,lme,31025,Y,62,0,
JESUS Film,139114,ckb,31029,Y,62,0,
JESUS Film,7587,kss,31030,Y,62,0,
Magdalena,20857,ny,31034,Y,54,0,
Reflections of Hope,20857,ny,31034,,8,0,
Magdalena,20592,cld,31044,Y,54,0,
Reflections of Hope,20592,cld,31044,,8,0,
Magdalena,7761,mg,31056,Y,54,0,
Reflections of Hope,7761,mg,31056,,8,0,
JESUS Film,20805,xmw,31057,Y,62,0,
JESUS Film,7761,mg,31058,Y,62,0,
JESUS Film,143751,,31064,Y,62,0,
JESUS Film,139154,bfo,31065,Y,62,0,
Magdalena,531,ca,31088,Y,54,0,
Reflections of Hope,531,ca,31088,,8,0,
Magdalena,5546,ro,31092,Y,54,0,
Reflections of Hope,5546,ro,31092,,8,0,
JESUS Film,13084,bun,31097,Y,62,0,
JESUS Film,1294,bba,31104,Y,62,0,
JESUS Film,1304,fon,31106,Y,62,0,
JESUS Film,176838,,31108,Y,62,0,
JESUS Film,53402,plj,31110,Y,62,0,
JESUS Film,1299,fue,31115,Y,62,0,
JESUS Film,1327,nqg,31116,Y,62,0,
JESUS Film,140033,cbj,31116,Y,62,0,
Magdalena,139091,shy,31121,Y,54,0,
Reflections of Hope,139091,shy,31121,,8,0,
JESUS Film,5879,srb,31126,Y,62,0,
JESUS Film,6326,khr,31129,Y,62,0,
JESUS Film,50165,rab,31135,Y,62,0,
JESUS Film,7658,,31153,Y,62,0,
JESUS Film,9618,kcq,31155,Y,62,0,
JESUS Film,1313,wwa,31157,Y,62,0,
Magdalena,1304,fon,31159,Y,54,0,
Reflections of Hope,1304,fon,31159,,8,0,
Magdalena,1294,bba,31160,Y,53,1,1_wl60-0-0
Reflections of Hope,1294,bba,31160,,8,0,
Magdalena,4451,pl,31162,Y,54,0,
Reflections of Hope,4451,pl,31162,,8,0,
Magdalena,1964,bg,31163,Y,54,0,
Reflections of Hope,1964,bg,31163,,8,0,
Magdalena,1109,hr,31164,Y,54,0,
Reflections of Hope,1109,hr,31164,,8,0,
Magdalena,4432,cs,31166,Y,54,0,
Reflections of Hope,4432,cs,31166,,8,0,
Magdalena,5112,ka,31167,Y,54,0,
Reflections of Hope,5112,ka,31167,,8,0,
Magdalena,20796,mk,31168,Y,54,0,
Reflections of Hope,20796,mk,31168,,8,0,
Story Clubs,20285,tod,31170,,14,0,
Story of Jesus for Children,20285,tod,31170,Y,1,0,
Magdalena,53347,ar-ajp,31173,Y,54,0,
Reflections of Hope,53347,ar-ajp,31173,,8,0,
Magdalena,184497,rif,31178,Y,1,45,"1_wl60-0-0, 1_wl604401-0-0, 1_wl604402-0-0, 1_wl604403-0-0, 1_wl604404-0-0, 1_wl604405-0-0, 1_wl604406-0-0, 1_wl604407-0-0, 1_wl604408-0-0, 1_wl604409-0-0, 1_wl604410-0-0, 1_wl604411-0-0, 1_wl604412-0-0, 1_wl604413-0-0, 1_wl604414-0-0, 1_wl604415-0-0, 1_wl604416-0-0, 1_wl604417-0-0, 1_wl604418-0-0, 1_wl604419-0-0, 1_wl604420-0-0, 1_wl604421-0-0, 1_wl604422-0-0, 1_wl604423-0-0, 1_wl604424-0-0, 1_wl604425-0-0, 1_wl604426-0-0, 1_wl604427-0-0, 1_wl604428-0-0, 1_wl604429-0-0, 1_wl604430-0-0, 1_wl604431-0-0, 1_wl604432-0-0, 1_wl604433-0-0, 1_wl604434-0-0, 1_wl604435-0-0, 1_wl604436-0-0, 1_wl604437-0-0, 1_wl604438-0-0, 1_wl604439-0-0, 1_wl604440-0-0, 1_wl604441-0-0, 1_wl604442-0-0, 1_wl604443-0-0, 1_wl604444-0-0"
Magdalena,184498,rif,31178,Y,1,45,"1_wl60-0-0, 1_wl604401-0-0, 1_wl604402-0-0, 1_wl604403-0-0, 1_wl604404-0-0, 1_wl604405-0-0, 1_wl604406-0-0, 1_wl604407-0-0, 1_wl604408-0-0, 1_wl604409-0-0, 1_wl604410-0-0, 1_wl604411-0-0, 1_wl604412-0-0, 1_wl604413-0-0, 1_wl604414-0-0, 1_wl604415-0-0, 1_wl604416-0-0, 1_wl604417-0-0, 1_wl604418-0-0, 1_wl604419-0-0, 1_wl604420-0-0, 1_wl604421-0-0, 1_wl604422-0-0, 1_wl604423-0-0, 1_wl604424-0-0, 1_wl604425-0-0, 1_wl604426-0-0, 1_wl604427-0-0, 1_wl604428-0-0, 1_wl604429-0-0, 1_wl604430-0-0, 1_wl604431-0-0, 1_wl604432-0-0, 1_wl604433-0-0, 1_wl604434-0-0, 1_wl604435-0-0, 1_wl604436-0-0, 1_wl604437-0-0, 1_wl604438-0-0, 1_wl604439-0-0, 1_wl604440-0-0, 1_wl604441-0-0, 1_wl604442-0-0, 1_wl604443-0-0, 1_wl604444-0-0"
Magdalena,101621,rif,31178,Y,54,0,
Reflections of Hope,101621,rif,31178,,8,0,
Magdalena,507,shi,31179,Y,54,0,
Reflections of Hope,507,shi,31179,,8,0,
Magdalena,512,tzm,31180,Y,54,0,
Reflections of Hope,512,tzm,31180,,8,0,
Magdalena,1124,tly,31182,Y,54,0,
Reflections of Hope,1124,tly,31182,,8,0,
JESUS Film,1569,gvo,31190,Y,62,0,
Magdalena,12876,uk,31192,Y,54,0,
Reflections of Hope,12876,uk,31192,,8,0,
Magdalena,1269,nl,31196,Y,54,0,
Reflections of Hope,1269,nl,31196,,8,0,
JESUS Film,8202,mxa,31198,Y,62,0,
Magdalena,3934,ru,31202,Y,54,0,
Reflections of Hope,3934,ru,31202,,8,0,
Magdalena,20550,hy-arevmda,31204,Y,54,0,
Reflections of Hope,20550,hy-arevmda,31204,,8,0,
Magdalena,53438,syc,31206,Y,53,1,1_wl604401-0-0
Reflections of Hope,53438,syc,31206,,8,0,
Magdalena,4791,am,31207,Y,53,1,1_wl604401-0-0
Reflections of Hope,4791,am,31207,,8,0,
Magdalena,4576,ti-ER,31208,Y,54,0,
Reflections of Hope,4576,ti-ER,31208,,8,0,
Magdalena,20547,ar-aeb,31209,Y,54,0,
Reflections of Hope,20547,ar-aeb,31209,,8,0,
Magdalena,139081,bn,31223,Y,54,0,
Reflections of Hope,139081,bn,31223,,8,0,
Magdalena,1370,npi,31226,Y,54,0,
Reflections of Hope,1370,npi,31226,,8,0,
Magdalena,389,sd,31228,Y,54,0,
Reflections of Hope,389,sd,31228,,8,0,
JESUS Film,38242,,31238,Y,62,0,
Magdalena,6174,mr,31244,Y,54,0,
Reflections of Hope,6174,mr,31244,,8,0,
Magdalena,21028,es,31246,Y,54,0,
Reflections of Hope,21028,es,31246,,8,0,
Magdalena,1171,as,31250,Y,54,0,
Reflections of Hope,1171,as,31250,,8,0,
Magdalena,6600,gu,31251,Y,54,0,
Reflections of Hope,6600,gu,31251,,8,0,
Magdalena,6318,kn,31252,Y,54,0,
Reflections of Hope,6318,kn,31252,,8,0,
Magdalena,5871,ta,31253,Y,54,0,
Reflections of Hope,5871,ta,31253,,8,0,
Magdalena,5848,te,31254,Y,54,0,
Reflections of Hope,5848,te,31254,,8,0,
Magdalena,184528,ory,31255,Y,54,0,
Reflections of Hope,184528,ory,31255,,8,0,
Magdalena,46771,pa,31256,Y,54,0,
Reflections of Hope,46771,pa,31256,,8,0,
Magdalena,6298,ks,31257,Y,54,0,
Reflections of Hope,6298,ks,31257,,8,0,
Magdalena,1107,hu,31258,Y,54,0,
Reflections of Hope,1107,hu,31258,,8,0,
Magdalena,139082,bn-BD,31270,Y,54,0,
Reflections of Hope,139082,bn-BD,31270,,8,0,
JESUS Film,9669,jib,31277,Y,62,0,
JESUS Film,19877,kzr,31309,Y,1,61,"1_jf6101-0-0, 1_jf6102-0-0, 1_jf6103-0-0, 1_jf6104-0-0, 1_jf6105-0-0, 1_jf6106-0-0, 1_jf6107-0-0, 1_jf6108-0-0, 1_jf6109-0-0, 1_jf6110-0-0, 1_jf6111-0-0, 1_jf6112-0-0, 1_jf6113-0-0, 1_jf6114-0-0, 1_jf6115-0-0, 1_jf6116-0-0, 1_jf6117-0-0, 1_jf6118-0-0, 1_jf6119-0-0, 1_jf6120-0-0, 1_jf6121-0-0, 1_jf6122-0-0, 1_jf6123-0-0, 1_jf6124-0-0, 1_jf6125-0-0, 1_jf6126-0-0, 1_jf6127-0-0, 1_jf6128-0-0, 1_jf6129-0-0, 1_jf6130-0-0, 1_jf6131-0-0, 1_jf6132-0-0, 1_jf6133-0-0, 1_jf6134-0-0, 1_jf6135-0-0, 1_jf6136-0-0, 1_jf6137-0-0, 1_jf6138-0-0, 1_jf6139-0-0, 1_jf6140-0-0, 1_jf6141-0-0, 1_jf6142-0-0, 1_jf6143-0-0, 1_jf6144-0-0, 1_jf6145-0-0, 1_jf6146-0-0, 1_jf6147-0-0, 1_jf6148-0-0, 1_jf6149-0-0, 1_jf6150-0-0, 1_jf6151-0-0, 1_jf6152-0-0, 1_jf6153-0-0, 1_jf6154-0-0, 1_jf6155-0-0, 1_jf6156-0-0, 1_jf6157-0-0, 1_jf6158-0-0, 1_jf6159-0-0, 1_jf6160-0-0, 1_jf6161-0-0"
JESUS Film,2430,muy,31310,Y,62,0,
JESUS Film,2641,xuo,31311,Y,62,0,
JESUS Film,53095,mwn,31336,Y,62,0,
JESUS Film,14259,mgr,31337,Y,62,0,
Magdalena,7897,wo,31341,Y,54,0,
Reflections of Hope,7897,wo,31341,,8,0,
Story Clubs,53347,ar-ajp,31346,,14,0,
Story of Jesus for Children,53347,ar-ajp,31346,Y,1,0,
Magdalena,1341,ha,31351,Y,54,0,
Reflections of Hope,1341,ha,31351,,8,0,
JESUS Film,24145,tru,31359,Y,62,0,
Magdalena,689,azj,31371,Y,54,0,
Reflections of Hope,689,azj,31371,,8,0,
JESUS Film,37411,nih,31377,Y,62,0,
Magdalena,24156,tg-x-Samarkand,31381,Y,54,0,
Reflections of Hope,24156,tg-x-Samarkand,31381,,8,0,
JESUS Film,49145,car,31384,Y,62,0,
Magdalena,20526,sq,31391,Y,54,0,
Reflections of Hope,20526,sq,31391,,8,0,
Magdalena,407,ur,31401,Y,53,1,1_wl604401-0-0
Reflections of Hope,407,ur,31401,,8,0,
Story Clubs,3964,onb,31405,,14,0,
Story of Jesus for Children,3964,onb,31405,Y,1,0,
Magdalena,139181,ar-afb,31418,Y,54,0,
Reflections of Hope,139181,ar-afb,31418,,8,0,
Magdalena,4695,gaz,31419,Y,54,0,
Reflections of Hope,4695,gaz,31419,,8,0,
JESUS Film,4695,gaz,31420,Y,62,0,
Magdalena,4676,sgw,31421,Y,54,0,
Reflections of Hope,4676,sgw,31421,,8,0,
JESUS Film,4676,sgw,31422,Y,62,0,
JESUS Film,4791,am,31423,Y,62,0,
JESUS Film,184549,idd,31428,Y,62,0,
JESUS Film,5303,kma,31431,Y,62,0,
JESUS Film,11052,wiv,31432,Y,62,0,
JESUS Film,53392,nho,31434,Y,62,0,
JESUS Film,689,azj,31442,Y,62,0,
Magdalena,6464,hi,31451,Y,54,0,
Reflections of Hope,6464,hi,31451,,8,0,
Magdalena,20615,zh,31457,Y,54,0,
Reflections of Hope,20615,zh,31457,,8,0,
JESUS Film,27147,fab,31479,Y,62,0,
JESUS Film,12714,isd,31480,Y,62,0,
JESUS Film,11092,uvl,31481,Y,62,0,
JESUS Film,4792,amf,31482,Y,62,0,
JESUS Film,15013,nwi,31485,Y,62,0,
Magdalena,5563,is,31489,Y,54,0,
Reflections of Hope,5563,is,31489,,8,0,
JESUS Film,12585,snl,31492,Y,62,0,
JESUS Film,26816,,31496,Y,62,0,
JESUS Film,117883,gng,31497,Y,62,0,
JESUS Film,5428,,31498,Y,62,0,
JESUS Film,144765,,31502,Y,62,0,
JESUS Film,12537,tiy,31505,Y,62,0,
JESUS Film,144408,qxh,31513,Y,62,0,
JESUS Film,14188,ikz,31514,Y,62,0,
JESUS Film,12693,klg,31516,Y,62,0,
JESUS Film,184630,,31517,Y,62,0,
JESUS Film,5433,tzj,31519,Y,62,0,
JESUS Film,26378,,31521,Y,62,0,
JESUS Film,17408,,31524,Y,62,0,
JESUS Film,144393,qva,31527,Y,62,0,
JESUS Film,27157,,31531,Y,62,0,
JESUS Film,19317,rog,31535,Y,62,0,
JESUS Film,5612,bfr,31537,Y,62,0,
JESUS Film,141355,,31540,Y,62,0,
JESUS Film,1193,haj,31543,Y,62,0,
JESUS Film,26152,mge,31545,Y,62,0,
JESUS Film,6426,jun,31555,Y,62,0,
JESUS Film,17626,,31557,Y,62,0,
JESUS Film,5935,zrg,31566,Y,62,0,
JESUS Film,10241,ekr,31569,Y,62,0,
JESUS Film,142869,,31572,Y,62,0,
JESUS Film,142907,top,31579,Y,62,0,
JESUS Film,10545,ssi,31586,Y,62,0,
JESUS Film,18634,,31591,Y,62,0,
Magdalena,1276,kek,31599,Y,54,0,
Reflections of Hope,1276,kek,31599,,8,0,
JESUS Film,7586,,31600,Y,62,0,
JESUS Film,9905,yun,31607,Y,62,0,
JESUS Film,7926,ctl,31612,Y,62,0,
Story Clubs,24156,tg-x-Samarkand,31621,,14,0,
Story of Jesus for Children,24156,tg-x-Samarkand,31621,Y,1,0,
Story Clubs,525,ar-arq,31633,,14,0,
Story of Jesus for Children,525,ar-arq,31633,Y,1,0,
JESUS Film,2908,bbj,31634,Y,62,0,
Story Clubs,5456,gkp,31635,,14,0,
Story of Jesus for Children,5456,gkp,31635,Y,1,0,
JESUS Film,20285,tod,31636,Y,62,0,
JESUS Film,5481,kqs,31637,Y,62,0,
JESUS Film,12815,bps,31640,Y,62,0,
JESUS Film,3207,mcx,31641,Y,62,0,
JESUS Film,19495,axk,31642,Y,62,0,
JESUS Film,16111,avi,31648,Y,62,0,
JESUS Film,26270,fpe,31650,Y,62,0,
JESUS Film,115239,bvb,31652,Y,62,0,
JESUS Film,1538,kbc,31654,Y,62,0,
JESUS Film,139094,kea-CV-B,31657,Y,62,0,
JESUS Film,53417,tgw,31660,Y,62,0,
Magdalena,23178,sw,31661,Y,54,0,
Reflections of Hope,23178,sw,31661,,8,0,
Story Clubs,21012,yua,31664,,14,0,
Story of Jesus for Children,21012,yua,31664,Y,1,0,
Magdalena,4468,aa,31667,Y,54,0,
Reflections of Hope,4468,aa,31667,,8,0,
JESUS Film,14970,tnn,31669,Y,62,0,
Walking with Jesus Africa,496,fr,31675,Y,6,0,
Walking with Jesus Africa,53424,,31675,Y,6,0,
Magdalena,8506,sn,31676,Y,54,0,
Reflections of Hope,8506,sn,31676,,8,0,
JESUS Film,53423,cla,31679,Y,62,0,
Magdalena,21012,yua,31680,Y,54,0,
Reflections of Hope,21012,yua,31680,,8,0,
Magdalena,22847,ywq,31681,Y,54,0,
Reflections of Hope,22847,ywq,31681,,8,0,
JESUS Film,11446,bon,31682,Y,62,0,
Magdalena,5331,ee,31685,Y,54,0,
Reflections of Hope,5331,ee,31685,,8,0,
Magdalena,1336,kbp,31686,Y,54,0,
Reflections of Hope,1336,kbp,31686,,8,0,
JESUS Film,12057,hot,31688,Y,62,0,
Magdalena,184627,ar-acq,31689,Y,54,0,
Reflections of Hope,184627,ar-acq,31689,,8,0,
Magdalena,22812,hmd,31690,Y,54,0,
Reflections of Hope,22812,hmd,31690,,8,0,
JESUS Film,27039,qve,31692,Y,62,0,
JESUS Film,9604,kez,31704,Y,34,28,"1_jf6102-0-0, 1_jf6104-0-0, 1_jf6105-0-0, 1_jf6109-0-0, 1_jf6110-0-0, 1_jf6111-0-0, 1_jf6112-0-0, 1_jf6113-0-0, 1_jf6114-0-0, 1_jf6115-0-0, 1_jf6116-0-0, 1_jf6117-0-0, 1_jf6118-0-0, 1_jf6123-0-0, 1_jf6125-0-0, 1_jf6126-0-0, 1_jf6128-0-0, 1_jf6129-0-0, 1_jf6130-0-0, 1_jf6131-0-0, 1_jf6132-0-0, 1_jf6133-0-0, 1_jf6135-0-0, 1_jf6137-0-0, 1_jf6147-0-0, 1_jf6153-0-0, 1_jf6154-0-0, 1_jf6159-0-0"
JESUS Film,9291,agb,31705,Y,62,0,
JESUS Film,184631,bzy,31706,Y,62,0,
JESUS Film,9940,yba,31708,Y,62,0,
JESUS Film,5210,,31709,Y,62,0,
JESUS Film,19468,,31710,Y,62,0,
JESUS Film,25991,,31711,Y,62,0,
JESUS Film,184818,kye,31713,Y,62,0,
JESUS Film,5228,nfr,31715,Y,62,0,
JESUS Film,9290,agc,31717,Y,62,0,
JESUS Film,158871,,31718,Y,62,0,
JESUS Film,177626,ich,31720,Y,62,0,
JESUS Film,141158,,31722,Y,62,0,
JESUS Film,176097,ndr,31724,Y,62,0,
JESUS Film,168775,ynq,31727,Y,62,0,
JESUS Film,125753,ver,31728,Y,62,0,
JESUS Film,9410,nbh,31729,Y,62,0,
JESUS Film,9396,ngi,31730,Y,62,0,
JESUS Film,184509,ndi,31731,Y,62,0,
Magdalena,5545,sk,31734,Y,54,0,
Reflections of Hope,5545,sk,31734,,8,0,
Rivka,496,fr,31740,Y,13,0,
JESUS Film,2357,nla,31741,Y,62,0,
Magdalena,19985,ml,31745,Y,54,0,
Reflections of Hope,19985,ml,31745,,8,0,
JESUS Film,11956,klq,31747,Y,62,0,
JESUS Film,9959,wja,31750,Y,62,0,
Magdalena,616,ayr,31753,Y,54,0,
Reflections of Hope,616,ayr,31753,,8,0,
Magdalena,633,quh,31754,Y,54,0,
Reflections of Hope,633,quh,31754,,8,0,
JESUS Film,4432,cs,31758,Y,62,0,
JESUS Film,4694,gdl,31764,Y,62,0,
Magdalena,4547,kri,31767,Y,54,0,
Reflections of Hope,4547,kri,31767,,8,0,
Magdalena,42106,kby,31777,Y,54,0,
Reflections of Hope,42106,kby,31777,,8,0,
My last Day,529,en,31781,Y,2,0,
Rivka,529,en,31782,Y,13,0,
My last Day,21028,es,31783,Y,2,0,
My last Day,3934,ru,31784,Y,2,0,
My last Day,496,fr,31785,Y,2,0,
My last Day,1107,hu,31786,Y,2,0,
My last Day,22658,ar,31787,Y,2,0,
JESUS Film,26934,zpf,31788,Y,62,0,
Magdalena,21064,pt-PT,31811,Y,54,0,
