referenceId,name,videoId,languageId,updatedAt,versionNumber,videoVariantExists,muxVideoIdExists
AIA_406-AIAWC-ThePrize_RTF-0-0_1401512108,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,406,2018-05-14T12:42:39.338Z,,false,false
AIA_407-AIAWC-ThePrize_RTF-0-0_1401469507,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,407,2018-05-14T12:42:41.864Z,,false,false
AIA_4451-AIAWC-ThePrize_RTF-0-0_1401390313,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,4451,2018-05-14T14:06:47.481Z,,false,false
AIA_496-AIAWC-ThePrize_RTF-0-0_1400780110,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,496,2018-05-14T15:29:51.290Z,,false,false
AIA_5112-AIAWC-ThePrize_RTF-0-0_1400787917,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,5112,2018-05-14T14:07:12.262Z,,false,false
AIA_53299-AIAWC-ThePrize_RTF-0-0_1401530705,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,53299,2018-05-14T14:06:44.655Z,,false,false
AIA_5546-AIAWC-ThePrize_RTF-0-0_1401737104,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,5546,2018-05-14T13:38:51.723Z,,false,false
AIA_5848-AIAWC-ThePrize_RTF-0-0_1400525704,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,5848,2018-05-14T12:44:03.817Z,,false,false
AIA_5871-AIAWC-ThePrize_RTF-0-0_1400522105,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,5871,2018-05-14T14:07:24.406Z,,false,false
AIA_6318-AIAWC-ThePrize_RTF-0-0_1400531104,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,6318,2020-03-20T21:34:50.811Z,,false,false
AIA_646-AIAWC-ThePrize_RTF-0-0_1401519305,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,646,2018-05-14T15:29:37.327Z,,false,false
AIA_6464-AIAWC-ThePrize_RTF-0-0_1400084723,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,6464,2018-05-14T12:44:11.304Z,,false,false
AIA_6788-AIAWC-ThePrize_RTF-0-0_1400701505,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,6788,2018-05-14T12:43:43.762Z,,false,false
AIA_7083-AIAWC-ThePrize_RTF-0-0_1401200108,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,7083,2018-05-14T14:07:13.155Z,,false,false
AIA_7411-AIAWC-ThePrize_RTF-0-0_1401655507,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,7411,2018-05-14T13:38:55.158Z,,false,false
AIA_7519-AIAWC-ThePrize_RTF-0-0_1401210904,Relationship Trumps Fame,4_AIAWC-ThePrize_RTF-0-0,7519,2018-05-14T12:43:37.940Z,,false,false
AIA_1106-AIAWC-ThePrize_RVR-0-0_1400531707,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,1106,2020-03-20T21:26:58.961Z,,false,false
AIA_12876-AIAWC-ThePrize_RVR-0-0_1401467108,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,12876,2018-05-14T12:42:38.412Z,,false,false
AIA_13169-AIAWC-ThePrize_RVR-0-0_1401468302,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,13169,2018-05-14T14:06:45.607Z,,false,false
AIA_13172-AIAWC-ThePrize_RVR-0-0_1402590905,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,13172,2018-05-14T12:42:30.220Z,,false,false
AIA_1370-AIAWC-ThePrize_RVR-0-0_1400520311,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,1370,2018-05-14T14:07:23.485Z,,false,false
AIA_139081-AIAWC-ThePrize_RVR-0-0_1400518505,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,139081,2018-05-14T15:29:56.196Z,,false,false
AIA_139082-AIAWC-ThePrize_RVR-0-0_1400519706,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,139082,2018-05-14T14:07:23.764Z,,false,false
AIA_16639-AIAWC-ThePrize_RVR-0-0_1401732308,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,16639,2018-05-14T14:33:49.598Z,,false,false
AIA_18259-AIAWC-ThePrize_RVR-0-0_1401461107,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,18259,2018-05-14T12:42:40.959Z,,false,false
AIA_1927-AIAWC-ThePrize_RVR-0-0_1401205515,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,1927,2018-05-14T12:43:32.673Z,,false,false
AIA_1942-AIAWC-ThePrize_RVR-0-0_1401465305,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,1942,2018-05-14T14:06:44.341Z,,false,false
AIA_20581-AIAWC-ThePrize_RVR-0-0_1400703309,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,20581,2018-05-14T14:07:11.665Z,,false,false
AIA_20601-AIAWC-ThePrize_RVR-0-0_1401626704,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,20601,2020-03-20T22:45:52.298Z,,false,false
AIA_20615-AIAWC-ThePrize_RVR-0-0_1401456905,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,20615,2020-03-20T21:34:51.144Z,,false,false
AIA_21046-AIAWC-ThePrize_RVR-0-0_1399349723,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,21046,2018-05-14T12:44:27.176Z,,false,false
AIA_21064-AIAWC-ThePrize_RVR-0-0_1399071863,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,21064,2020-03-20T21:39:55.682Z,,false,false
AIA_2149-AIAWC-ThePrize_RVR-0-0_1401737706,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,2149,2018-05-14T13:38:48.853Z,,false,false
AIA_22658-AIAWC-ThePrize_RVR-0-0_1400601309,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,22658,2020-03-20T21:34:42.622Z,,false,false
AIA_24309-AIAWC-ThePrize_RVR-0-0_1401536106,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,24309,2018-05-14T12:42:37.002Z,,false,false
AIA_355-AIAWC-ThePrize_RVR-0-0_1400699104,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,355,2018-05-14T12:43:38.817Z,,false,false
AIA_371-AIAWC-ThePrize_RVR-0-0_1401203708,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,371,2018-05-14T12:43:32.079Z,,false,false
AIA_3804-AIAWC-ThePrize_RVR-0-0_1400594712,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,3804,2020-03-20T21:39:39.832Z,,false,false
AIA_3887-AIAWC-ThePrize_RVR-0-0_1401515707,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,3887,2018-05-14T12:42:37.384Z,,false,false
AIA_3934-AIAWC-ThePrize_RVR-0-0_1401533106,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,3934,2020-03-20T21:27:14.611Z,,false,false
AIA_406-AIAWC-ThePrize_RVR-0-0_1401512106,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,406,2018-05-14T15:29:36.400Z,,false,false
AIA_407-AIAWC-ThePrize_RVR-0-0_1401469504,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,407,2018-05-14T12:42:38.020Z,,false,false
AIA_4451-AIAWC-ThePrize_RVR-0-0_1401390315,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,4451,2018-05-14T14:06:46.197Z,,false,false
AIA_496-AIAWC-ThePrize_RVR-0-0_1400780112,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,496,2018-05-14T12:43:34.222Z,,false,false
AIA_5112-AIAWC-ThePrize_RVR-0-0_1400787915,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,5112,2018-05-14T12:43:34.516Z,,false,false
AIA_53299-AIAWC-ThePrize_RVR-0-0_1401530704,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,53299,2018-05-14T12:42:36.663Z,,false,false
AIA_5546-AIAWC-ThePrize_RVR-0-0_1401737105,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,5546,2018-05-14T15:47:49.324Z,,false,false
AIA_5848-AIAWC-ThePrize_RVR-0-0_1400525707,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,5848,2020-03-20T21:44:57.033Z,,false,false
AIA_5871-AIAWC-ThePrize_RVR-0-0_1400522107,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,5871,2018-05-14T14:07:24.087Z,,false,false
AIA_6318-AIAWC-ThePrize_RVR-0-0_1400531110,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,6318,2020-03-20T21:27:30.871Z,,false,false
AIA_646-AIAWC-ThePrize_RVR-0-0_1401519307,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,646,2018-05-14T15:29:36.701Z,,false,false
AIA_6464-AIAWC-ThePrize_RVR-0-0_1400084721,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,6464,2018-05-14T15:29:57.067Z,,false,false
AIA_6788-AIAWC-ThePrize_RVR-0-0_1400701504,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,6788,2018-05-14T15:29:50.679Z,,false,false
AIA_7083-AIAWC-ThePrize_RVR-0-0_1401200110,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,7083,2018-05-14T12:43:34.811Z,,false,false
AIA_7411-AIAWC-ThePrize_RVR-0-0_1401655504,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,7411,2018-05-14T15:47:49.924Z,,false,false
AIA_7519-AIAWC-ThePrize_RVR-0-0_1401210919,Relationship vs. Religion,4_AIAWC-ThePrize_RVR-0-0,7519,2018-05-14T12:43:29.804Z,,false,false
LUMO_1107-GOJohn_1692040062,LUMO - The Gospel of John,6_GOJohn,1107,2023-08-15T17:57:10.988Z,,false,false
LUMO_1109-GOJohn_1692040074,LUMO - The Gospel of John,6_GOJohn,1109,2023-08-15T17:57:27.973Z,,false,false
LUMO_1254-GOJohn_1692040088,LUMO - The Gospel of John,6_GOJohn,1254,2023-08-15T18:01:00.753Z,,false,false
LUMO_1370-GOJohn_1692040135,LUMO - The Gospel of John,6_GOJohn,1370,2023-08-15T19:22:59.670Z,,false,false
LUMO_3934-GOJohn_1615474046,LUMO - The Gospel of John,6_GOJohn,3934,2021-03-11T17:42:36.773Z,,false,false
LUMO_5871-GOJohn_1692040265,LUMO - The Gospel of John,6_GOJohn,5871,2023-08-15T21:58:44.215Z,,false,false
LUMO_6174-GOJohn_1692040277,LUMO - The Gospel of John,6_GOJohn,6174,2023-08-15T21:59:21.756Z,,false,false
LUMO_6930-GOJohn_1682606475,LUMO - The Gospel of John,6_GOJohn,6930,2023-04-27T14:46:03.603Z,,false,false
LUMO_1254-GOJohn2202_1695219917,LUMO - John 1:35-2:22,6_GOJohn2202,1254,2023-09-20T17:09:31.610Z,,false,false
LUMO_1254-GOJohn2203_1692040089,LUMO - John 2:23-3:36,6_GOJohn2203,1254,2023-09-20T17:15:12.824Z,,false,false
LUMO_1254-GOJohn2204_1692040090,LUMO - John 4:1-54,6_GOJohn2204,1254,2023-09-20T17:09:42.389Z,,false,false
LUMO_1254-GOJohn2205_1692040090,LUMO - John 5:1-47,6_GOJohn2205,1254,2023-09-20T17:09:13.268Z,,false,false
LUMO_1109-GOJohn2206_1695219906,LUMO - John 6:1-60,6_GOJohn2206,1109,2023-09-20T17:09:10.425Z,,false,false
LUMO_1254-GOJohn2207_1692040091,LUMO - John 6:61-7:44,6_GOJohn2207,1254,2023-09-20T17:09:24.961Z,,false,false
LUMO_1254-GOJohn2209_1692040092,LUMO - John 8:31-59,6_GOJohn2209,1254,2023-09-20T17:09:51.662Z,,false,false
LUMO_1254-GOJohn2212_1692040094,LUMO - John 11:1-57,6_GOJohn2212,1254,2023-09-20T17:09:48.565Z,,false,false
LUMO_1109-GOJohn2213_1692040081,LUMO - John 12:1-50,6_GOJohn2213,1109,2023-09-20T17:09:34.562Z,,false,false
LUMO_1254-GOJohn2213_1695219925,LUMO - John 12:1-50,6_GOJohn2213,1254,2023-09-20T17:09:47.229Z,,false,false
LUMO_1109-GOJohn2220_1692040085,LUMO - John 19:38-20:31,6_GOJohn2220,1109,2023-09-20T17:09:21.461Z,,false,false
LUMO_1109-GOJohn2222_1692040087,LUMO - John End Credits,6_GOJohn2222,1109,2023-08-15T18:01:01.784Z,,false,false
LUMO_1370-GOJohn2222_1692040134,LUMO - John End Credits,6_GOJohn2222,1370,2023-08-15T19:23:18.417Z,,false,false
LUMO_529-GOJohnEnglish_1573073526,LUMO - The Gospel of John,6_GOJohnEnglish,529,2019-11-06T21:42:55.277Z,,false,false
LUMO_529-GOJohnEnglish4701_1573073527,LUMO - The Gospel of John 1:1-18,6_GOJohnEnglish4701,529,2019-11-06T21:48:28.313Z,,false,false
LUMO_529-GOJohnEnglish4702_1573073528,LUMO - The Gospel of John 1:19-34,6_GOJohnEnglish4702,529,2019-11-06T21:48:24.229Z,,false,false
LUMO_529-GOJohnEnglish4703_1573073529,LUMO - The Gospel of John 1:35-51,6_GOJohnEnglish4703,529,2019-11-06T21:53:09.551Z,,false,false
LUMO_529-GOJohnEnglish4704_1573073530,LUMO - The Gospel of John 2:1-12,6_GOJohnEnglish4704,529,2019-11-06T21:53:05.442Z,,false,false
LUMO_529-GOJohnEnglish4705_1573073532,LUMO - The Gospel of John 2:13-25,6_GOJohnEnglish4705,529,2019-11-06T21:53:01.612Z,,false,false
LUMO_529-GOJohnEnglish4706_1573073533,LUMO - The Gospel of John 3:1-21,6_GOJohnEnglish4706,529,2019-11-06T21:52:57.615Z,,false,false
LUMO_529-GOJohnEnglish4707_1573073534,LUMO - The Gospel of John 3:22-36,6_GOJohnEnglish4707,529,2019-11-06T21:52:53.557Z,,false,false
LUMO_529-GOJohnEnglish4708_1573073535,LUMO - The Gospel of John 4:1-26,6_GOJohnEnglish4708,529,2019-11-06T21:52:49.343Z,,false,false
LUMO_529-GOJohnEnglish4709_1573073537,LUMO - The Gospel of John 4:27-54,6_GOJohnEnglish4709,529,2019-11-06T21:52:45.443Z,,false,false
LUMO_529-GOJohnEnglish4710_1573073538,LUMO - The Gospel of John 5:1-18,6_GOJohnEnglish4710,529,2019-11-06T21:52:41.400Z,,false,false
LUMO_529-GOJohnEnglish4711_1573073539,LUMO - The Gospel of John 5:19-47,6_GOJohnEnglish4711,529,2019-11-06T21:52:37.354Z,,false,false
LUMO_529-GOJohnEnglish4712_1573073540,LUMO - The Gospel of John 6:1-15,6_GOJohnEnglish4712,529,2019-11-06T21:52:29.189Z,,false,false
LUMO_529-GOJohnEnglish4713_1573073541,LUMO - The Gospel of John 6:16-27,6_GOJohnEnglish4713,529,2019-11-06T21:51:43.917Z,,false,false
LUMO_529-GOJohnEnglish4714_1573073543,LUMO - The Gospel of John 6:28-60,6_GOJohnEnglish4714,529,2019-11-06T21:52:25.255Z,,false,false
LUMO_529-GOJohnEnglish4715_1573073544,LUMO - The Gospel of John 6:61-7:10,6_GOJohnEnglish4715,529,2019-11-06T21:52:20.997Z,,false,false
LUMO_529-GOJohnEnglish4716_1573073545,LUMO - The Gospel of John 7:11-24,6_GOJohnEnglish4716,529,2019-11-06T21:52:16.462Z,,false,false
LUMO_529-GOJohnEnglish4717_1573073546,LUMO - The Gospel of John 7:25-44,6_GOJohnEnglish4717,529,2019-11-06T21:52:11.168Z,,false,false
LUMO_529-GOJohnEnglish4718_1573073547,LUMO - The Gospel of John 7:45-8:11,6_GOJohnEnglish4718,529,2019-11-06T21:52:06.842Z,,false,false
LUMO_529-GOJohnEnglish4719_1573073548,LUMO - The Gospel of John 8:12-30,6_GOJohnEnglish4719,529,2019-11-06T21:52:02.223Z,,false,false
LUMO_529-GOJohnEnglish4720_1573073550,LUMO - The Gospel of John 8:31-59,6_GOJohnEnglish4720,529,2019-11-06T21:51:57.720Z,,false,false
LUMO_529-GOJohnEnglish4721_1573073551,LUMO - The Gospel of John 9:1-12,6_GOJohnEnglish4721,529,2019-11-06T21:51:53.135Z,,false,false
LUMO_529-GOJohnEnglish4722_1573073552,LUMO - The Gospel of John 9:13-34,6_GOJohnEnglish4722,529,2019-11-06T21:51:48.607Z,,false,false
LUMO_529-GOJohnEnglish4723_1573073553,LUMO - The Gospel of John 9:35-10:21,6_GOJohnEnglish4723,529,2019-11-06T21:53:13.478Z,,false,false
LUMO_529-GOJohnEnglish4724_1573073554,LUMO - The Gospel of John 10:22-42,6_GOJohnEnglish4724,529,2019-11-06T21:52:33.235Z,,false,false
LUMO_529-GOJohnEnglish4725_1573073556,LUMO - The Gospel of John 11:1-16,6_GOJohnEnglish4725,529,2019-11-06T21:53:17.474Z,,false,false
LUMO_529-GOJohnEnglish4726_1573073557,LUMO - The Gospel of John 11:17-44,6_GOJohnEnglish4726,529,2019-11-06T21:54:09.173Z,,false,false
LUMO_529-GOJohnEnglish4727_1573073558,LUMO - The Gospel of John 11:45-12:11,6_GOJohnEnglish4727,529,2019-11-06T21:54:45.032Z,,false,false
LUMO_529-GOJohnEnglish4728_1573073559,LUMO - The Gospel of John 12:12-36,6_GOJohnEnglish4728,529,2019-11-06T21:54:41.000Z,,false,false
LUMO_529-GOJohnEnglish4729_1573073560,LUMO - The Gospel of John 12:37-50,6_GOJohnEnglish4729,529,2019-11-06T21:54:37.104Z,,false,false
LUMO_529-GOJohnEnglish4730_1573073562,LUMO - The Gospel of John 13:1-18,6_GOJohnEnglish4730,529,2019-11-06T21:54:32.893Z,,false,false
LUMO_529-GOJohnEnglish4731_1573073563,LUMO - The Gospel of John 13:19-38,6_GOJohnEnglish4731,529,2019-11-06T21:54:29.069Z,,false,false
LUMO_529-GOJohnEnglish4732_1573073564,LUMO - The Gospel of John 14:1-14,6_GOJohnEnglish4732,529,2019-11-06T21:54:25.134Z,,false,false
LUMO_529-GOJohnEnglish4733_1573073565,LUMO - The Gospel of John 14:15-31,6_GOJohnEnglish4733,529,2019-11-06T21:54:21.274Z,,false,false
LUMO_529-GOJohnEnglish4734_1573073567,LUMO - The Gospel of John 15:1-17,6_GOJohnEnglish4734,529,2019-11-06T21:54:17.380Z,,false,false
LUMO_529-GOJohnEnglish4735_1573073568,LUMO - The Gospel of John 15:18-16:15,6_GOJohnEnglish4735,529,2019-11-06T21:54:13.081Z,,false,false
LUMO_529-GOJohnEnglish4736_1573073569,LUMO - The Gospel of John 16:16-33,6_GOJohnEnglish4736,529,2019-11-06T21:54:05.159Z,,false,false
LUMO_529-GOJohnEnglish4737_1573073570,LUMO - The Gospel of John 17:1-17,6_GOJohnEnglish4737,529,2019-11-06T21:53:25.459Z,,false,false
LUMO_529-GOJohnEnglish4738_1573073571,LUMO - The Gospel of John 18:1-24,6_GOJohnEnglish4738,529,2019-11-06T21:54:01.138Z,,false,false
LUMO_529-GOJohnEnglish4739_1573073573,LUMO - The Gospel of John 18:25-19:3,6_GOJohnEnglish4739,529,2019-11-06T21:53:57.195Z,,false,false
LUMO_529-GOJohnEnglish4740_1573073574,LUMO - The Gospel of John 19:4-16,6_GOJohnEnglish4740,529,2019-11-06T21:53:53.442Z,,false,false
LUMO_529-GOJohnEnglish4741_1573073575,LUMO - The Gospel of John 19:17-27,6_GOJohnEnglish4741,529,2019-11-06T21:53:49.738Z,,false,false
LUMO_529-GOJohnEnglish4742_1573073576,LUMO - The Gospel of John 19:28-42,6_GOJohnEnglish4742,529,2019-11-06T21:53:46.103Z,,false,false
LUMO_529-GOJohnEnglish4743_1573073578,LUMO - The Gospel of John 20:1-18,6_GOJohnEnglish4743,529,2019-11-06T21:53:41.742Z,,false,false
LUMO_529-GOJohnEnglish4744_1573073579,LUMO - The Gospel of John 20:19-31,6_GOJohnEnglish4744,529,2019-11-06T21:53:37.812Z,,false,false
LUMO_529-GOJohnEnglish4745_1573073580,LUMO - The Gospel of John 21:1-14,6_GOJohnEnglish4745,529,2019-11-06T21:53:33.626Z,,false,false
LUMO_529-GOJohnEnglish4746_1573073582,LUMO - The Gospel of John 21:15-25,6_GOJohnEnglish4746,529,2019-11-06T21:53:29.206Z,,false,false
LUMO_529-GOJohnEnglish4747_1573073583,LUMO - The Gospel of John Credits,6_GOJohnEnglish4747,529,2019-11-06T21:53:21.461Z,,false,false
LUMO_496-GOJohnFrench_1573073584,LUMO - The Gospel of John,6_GOJohnFrench,496,2019-11-06T21:43:07.339Z,,false,false
LUMO_496-GOJohnFrench4701_1573073585,LUMO - The Gospel of John 1:1-18,6_GOJohnFrench4701,496,2019-11-06T21:51:34.784Z,,false,false
LUMO_496-GOJohnFrench4702_1573073587,LUMO - The Gospel of John 1:19-34,6_GOJohnFrench4702,496,2019-11-06T21:50:01.016Z,,false,false
LUMO_496-GOJohnFrench4703_1573073588,LUMO - The Gospel of John 1:35-51,6_GOJohnFrench4703,496,2019-11-06T21:51:30.769Z,,false,false
LUMO_496-GOJohnFrench4704_1573073589,LUMO - The Gospel of John 2:1-12,6_GOJohnFrench4704,496,2019-11-06T21:49:48.458Z,,false,false
LUMO_496-GOJohnFrench4705_1573073590,LUMO - The Gospel of John 2:13-25,6_GOJohnFrench4705,496,2019-11-06T21:49:44.487Z,,false,false
LUMO_496-GOJohnFrench4706_1573073591,LUMO - The Gospel of John 3:1-21,6_GOJohnFrench4706,496,2019-11-06T21:49:40.695Z,,false,false
LUMO_496-GOJohnFrench4707_1573073593,LUMO - The Gospel of John 3:22-36,6_GOJohnFrench4707,496,2019-11-06T21:49:36.845Z,,false,false
LUMO_496-GOJohnFrench4708_1573073594,LUMO - The Gospel of John 4:1-26,6_GOJohnFrench4708,496,2019-11-06T21:49:32.925Z,,false,false
LUMO_496-GOJohnFrench4709_1573073595,LUMO - The Gospel of John 4:27-54,6_GOJohnFrench4709,496,2019-11-06T21:49:29.012Z,,false,false
LUMO_496-GOJohnFrench4710_1573073596,LUMO - The Gospel of John 5:1-18,6_GOJohnFrench4710,496,2019-11-06T21:49:25.186Z,,false,false
LUMO_496-GOJohnFrench4711_1573073598,LUMO - The Gospel of John 5:19-47,6_GOJohnFrench4711,496,2019-11-06T21:49:20.961Z,,false,false
LUMO_496-GOJohnFrench4712_1573073599,LUMO - The Gospel of John 6:1-15,6_GOJohnFrench4712,496,2019-11-06T21:49:17.087Z,,false,false
LUMO_496-GOJohnFrench4713_1573073600,LUMO - The Gospel of John 6:16-27,6_GOJohnFrench4713,496,2019-11-06T21:49:09.464Z,,false,false
LUMO_496-GOJohnFrench4714_1573073601,LUMO - The Gospel of John 6:28-60,6_GOJohnFrench4714,496,2019-11-06T21:48:32.421Z,,false,false
LUMO_496-GOJohnFrench4715_1573073603,LUMO - The Gospel of John 6:61-7:10,6_GOJohnFrench4715,496,2019-11-06T21:49:05.499Z,,false,false
LUMO_496-GOJohnFrench4716_1573073604,LUMO - The Gospel of John 7:11-24,6_GOJohnFrench4716,496,2019-11-06T21:49:01.718Z,,false,false
LUMO_496-GOJohnFrench4717_1573073606,LUMO - The Gospel of John 7:25-44,6_GOJohnFrench4717,496,2019-11-06T21:48:57.674Z,,false,false
LUMO_496-GOJohnFrench4718_1573073607,LUMO - The Gospel of John 7:45-8:11,6_GOJohnFrench4718,496,2019-11-06T21:48:53.927Z,,false,false
LUMO_496-GOJohnFrench4719_1573073608,LUMO - The Gospel of John 8:12-30,6_GOJohnFrench4719,496,2019-11-06T21:48:49.761Z,,false,false
LUMO_496-GOJohnFrench4720_1573073609,LUMO - The Gospel of John 8:31-59,6_GOJohnFrench4720,496,2019-11-06T21:48:46.032Z,,false,false
LUMO_496-GOJohnFrench4721_1573073611,LUMO - The Gospel of John 9:1-12,6_GOJohnFrench4721,496,2019-11-06T21:48:41.977Z,,false,false
LUMO_496-GOJohnFrench4722_1573073612,LUMO - The Gospel of John 9:13-34,6_GOJohnFrench4722,496,2019-11-06T21:48:37.228Z,,false,false
LUMO_496-GOJohnFrench4723_1573073613,LUMO - The Gospel of John 9:35-10:21,6_GOJohnFrench4723,496,2019-11-06T21:49:52.439Z,,false,false
LUMO_496-GOJohnFrench4724_1573073614,LUMO - The Gospel of John 10:22-42,6_GOJohnFrench4724,496,2019-11-06T21:49:13.224Z,,false,false
LUMO_496-GOJohnFrench4725_1573073615,LUMO - The Gospel of John 11:1-16,6_GOJohnFrench4725,496,2019-11-06T21:49:56.718Z,,false,false
LUMO_496-GOJohnFrench4726_1573073617,LUMO - The Gospel of John 11:17-44,6_GOJohnFrench4726,496,2019-11-06T21:50:50.487Z,,false,false
LUMO_496-GOJohnFrench4727_1573073618,LUMO - The Gospel of John 11:45-12:11,6_GOJohnFrench4727,496,2019-11-06T21:51:26.730Z,,false,false
LUMO_496-GOJohnFrench4728_1573073619,LUMO - The Gospel of John 12:12-36,6_GOJohnFrench4728,496,2019-11-06T21:51:22.870Z,,false,false
LUMO_496-GOJohnFrench4729_1573073620,LUMO - The Gospel of John 12:37-50,6_GOJohnFrench4729,496,2019-11-06T21:51:18.864Z,,false,false
LUMO_496-GOJohnFrench4730_1573073621,LUMO - The Gospel of John 13:1-18,6_GOJohnFrench4730,496,2019-11-06T21:51:15.026Z,,false,false
LUMO_496-GOJohnFrench4731_1573073623,LUMO - The Gospel of John 13:19-38,6_GOJohnFrench4731,496,2019-11-06T21:51:11.069Z,,false,false
LUMO_496-GOJohnFrench4732_1573073624,LUMO - The Gospel of John 14:1-14,6_GOJohnFrench4732,496,2019-11-06T21:51:06.687Z,,false,false
LUMO_496-GOJohnFrench4733_1573073625,LUMO - The Gospel of John 14:15-31,6_GOJohnFrench4733,496,2019-11-06T21:51:02.827Z,,false,false
LUMO_496-GOJohnFrench4734_1573073626,LUMO - The Gospel of John 15:1-17,6_GOJohnFrench4734,496,2019-11-06T21:50:58.251Z,,false,false
LUMO_496-GOJohnFrench4735_1573073627,LUMO - The Gospel of John 15:18-16:15,6_GOJohnFrench4735,496,2019-11-06T21:50:54.538Z,,false,false
LUMO_496-GOJohnFrench4736_1573073628,LUMO - The Gospel of John 16:16-33,6_GOJohnFrench4736,496,2019-11-06T21:50:46.479Z,,false,false
LUMO_496-GOJohnFrench4737_1573073629,LUMO - The Gospel of John 17:1-17,6_GOJohnFrench4737,496,2019-11-06T21:50:06.141Z,,false,false
LUMO_496-GOJohnFrench4738_1573073630,LUMO - The Gospel of John 18:1-24,6_GOJohnFrench4738,496,2019-11-06T21:50:42.638Z,,false,false
LUMO_496-GOJohnFrench4739_1573073632,LUMO - The Gospel of John 18:25-19:3,6_GOJohnFrench4739,496,2019-11-06T21:50:38.828Z,,false,false
LUMO_496-GOJohnFrench4740_1573073633,LUMO - The Gospel of John 19:4-16,6_GOJohnFrench4740,496,2019-11-06T21:50:34.560Z,,false,false
LUMO_496-GOJohnFrench4741_1573073634,LUMO - The Gospel of John 19:17-27,6_GOJohnFrench4741,496,2019-11-06T21:50:30.744Z,,false,false
LUMO_496-GOJohnFrench4742_1573073635,LUMO - The Gospel of John 19:28-42,6_GOJohnFrench4742,496,2019-11-06T21:50:27.024Z,,false,false
LUMO_496-GOJohnFrench4743_1573073636,LUMO - The Gospel of John 20:1-18,6_GOJohnFrench4743,496,2019-11-06T21:50:23.142Z,,false,false
LUMO_496-GOJohnFrench4744_1573073637,LUMO - The Gospel of John 20:19-31,6_GOJohnFrench4744,496,2019-11-06T21:50:18.829Z,,false,false
